thread_id,space_sw
6545208735.0,倾诉 忽然 想到 抑郁 我穷 主要 原因 有钱 抑郁 害怕 承担责任 理解 总是 理解
6546325126.0,求助 长期 服用 氟西汀 病友 过来 没药 准备 网上 买药 孤陋寡闻 进口 如图 所示 吃土 高三 真是 贵死 刚刚 突然 发现 emmm 聚立 一所 便宜 便宜 小伙伴 科普 万分 感谢 乖巧 乖巧 天气 渴望 真知 疗效 差别 高三 西汀 医生 副作用 假设 企都 严格 行业 制度 国家标准 行事 理论 牌子 没什么 区别 实际上 很难 保证 小企业 生产 一粒 有效成分 足量 合格 包括 医生 觉得 国产 不好
6546985670.0,求助 抑郁症 高三 高考 时不时 犯病 害怕 未来 尽孝 社会底层 挣扎 一路 过来 大学 工作 感谢 分享 考不上 大学 读个 大专 加油 一个萝卜一个坑 一步一个脚印 捷径 追求 短暂 快乐 幸福 未来 可笑 五年 荒废 眼睛 记不清 高三 一度 自杀 人住 不想 这辈子 白白 人世间 一趟 我要 收获 些许 熬过来 大学毕业 工作 相信 高三 压力 好大 高考 考上 大学 抑郁症 根本无法 上学 社会底层 开心 学习 佛法 角度 态度 看待 世界 人生 觉得 智慧 努力 生活 变得 未来 未可知 过分 担心 心态 大学毕业 一无所有 我妈 身体健康 年轻 怀疑 痛风病 做不了 高三 抑郁症 休学 高考 民办 大专 感觉 后悔 父母 理解 复读 复读 考不上 学校 大三 学费 爸妈 愿意 快要 退学 感觉 越来越 严重 好久好久 医生 买药 感觉 快要 撑不住 高一 高二 荒废 学业 高三 拼命 本来 做好 复读 打算 高考 意外 超出 一本 不错 大学 大学 每学期 挂科 直至 大二 下学期 学业 警示 在家 休学 九月份 学校 重读 大二 研一 确诊 抑郁症 本科毕业 如愿 考上 研究生 男票 结婚 身边 羡慕 包括 朋友 觉得 嫁给 爱情 老公 不错 研究生 考到 大家 人生 赢家 背后 究竟 本人 清楚 婚姻 背后 理解 争吵 在读 研究生 背后 一篇 论文 外加 三份 案例 研究 报告 家人 非要 工作 负责 全盘 财务会计 东西 经历 记忆力 变得 很差 情绪 低落 思维 逻辑 阻滞 简单 事情 不好 看不到 出路 希望 大家 开心 所有人 不以为意 觉得 矫情 明明 幸福 开心 最终 求助 医院 确诊 一套 检查 每天 觉得 好多 读研 课业 处理 工作 感觉 慢慢 变好 大学 以后 考研 容易 专业 工作 能力 学历 抱抱 安慰 抑郁症 只靠 药物 需要 方法 记忆 深处 内心深处 不安 释放出来 焦虑 抑郁 缓解 睡眠 自然 好转 需要 自助 方法 避免 复发 推荐 参考 心理 问题 心理 优势 抑郁症 患者 家庭治疗 笔记 本书 网上 书店
6555033531.0,倾诉 喜欢 睡觉 托到 困得 不行 睡着 日夜 颠倒 睡觉 肯定 做梦 做梦 肯定 噩梦 水里 淹死 窒息 真实 水里 复活 皮肤 感觉 触感 仍然 呼吸 水下 水下 呼吸 生活 看到 人头 树木 躯干 怪物 女人 水底 看着 进入 一家 小店 小店 里面 一扇门 暗红色 破碎 状态 小男孩 告诉 破碎 噩梦 怕水 水底 埋葬 看到 水底 深处 密密麻麻 尸体 头皮发麻 感觉 看着 看不到 地方 看着 我用 手机 头上 梦里 真实 居住 卧室 底下 坐到 床上 背后 明显 感觉 疼痛 超出 忍耐 极限 惨叫 平时 不敢 开门 门外 人站 出不去 开门 看到 死死地 随时 感觉 现实 存在 明显 看不到 看到 头发 瘦瘦高高 肩膀 纹身 身上 觉得 适应能力 挺强 玩玩 睡睡 看着 感觉 确实 不太好 希望 私人 空间 抱抱 想要 建议 赶紧 自杀 别人
6559805879.0,倾诉 倾诉 年轻 不懂事 网贷 三万多 还款 艰辛 病毒 工作 格外 抑郁 来源 没什么 希望 远离 网贷 随便 贷款 满嘴 好话 借完 以后 不懂事 买单 总会 突然 发现 贷款 抱怨 办法 记住 教训 远离 贷款 难受 不敢 告诉 父母 熬过去 只不过 目前 需要 咬紧牙关 三万多 先找 父母 借钱 利滚利 告诉 家人 催债 找上门 态度 家人 帮助 以后 就别 傻事 查查 征信 网贷 不用 网贷 不用 办法 一是 快点 家里 利滚利 破罐子破摔 贷点 三万多 本来 抑郁 琐琐碎碎 想开 压力 总是 压垮 扫黑 除恶 打击 网贷 实在 忍不住 想吐槽 明后天 难受 抑郁 患者 在乎 异性 朋友 实在 关系 最好 老哥 忘记 网贷 太难 身边 烦躁 计算 压力 网贷 号码 贷款 号码 停机 猛然 发现 压力 好大 问哥 过来 后面 发现 贷款 陆续 发现 利息 额外 感觉 一共 贷款 网站 包括 包括 利息 在内 需要 近期 觉得 利息 不高 慢慢 堆积 天文数字 朋友 贷款 突然 算算 心情 愉悦 好多 及时 收手 头疼 每月 供应 不上 债务 越来越少 再也 不借 认真 工作 刚出 校园 无知 教训 终于 借钱 补上 紧张局势 下个月 太难受 帖子 还债 记录 一晃 债务 逐渐 压力 开销 债务 工资 不够 重点 不敢 高速 真是 人暴 通讯录 还来 一分 不用 高利贷 吸干 面子 不值钱 一分 不用 一到 半夜 谋划 需要 贷款 身边 难受 直接 不想 没事 人尽皆知 熬过 雨过天晴 开个 倾诉 帖子 只不过 没人能 想着 平台 逐渐 发现 平时 大手大脚 一下子 收手 很难 正好 改改 毛病 依旧 朋友 店里 帮忙 轻松 工资 稳定 工作 很难 抑郁 来源 无力 努力 真心 办法 哥哥 朋友 外债 这时候 明显 发现 孤寂 朋友 确切 闺蜜 比较 朋友 真想 诉说 刚刚 睡不着 下个月 搜到 帖子 三万多 收手 网贷 想到 还清 自由 咬牙 加油 活着 挺累 心里 父母 理解 想法 解释 无果 再也 不想 解释 开心 快乐 想法 心情 年代 差异 想法 从来 无所谓 却会 过分 害怕 总会 活下去 理由 突然 算了 发现 贷款 十月 基本 差不多 吃力 加油 不用 利息 晚上 崩盘 支付宝 备用金 折扣 一百 本来 朋友 预支 工资 打算 备用金 崩溃 多多少少 发工资 牵挂 加班 上班 理解 思维 三万多 父母 买单 子女 一辈子 不算 破事 屁股 三万多 三十万 三百万 三千万 责任心 父母 提款机 受够了 回来 中间 一段时间 发生 事情 上个月 工作 乱七八糟 难受 睡不着 公司 要求 工资 而后 还款 最多 问题 一分钱 嫌弃 失眠 睡不着 不想 贷款 利滚利 指甲 彻底 肯秃 上上个月 为啥 卧槽 本事 活不下去 平台 随手 算了 两万二 想到 工作 要压 工资 导致 东西 填补 六千 下个月 五千 以后 拿到 第一笔 稳定 工作 工资 三千五 加班 偷偷 三千 有钱 补上去 本来 不想 实在 凑不上 感觉 开个 帖子 特别 洗脑 生活 没人 自说自话 哀乐 散散心 还债 不行 一屁股债 干嘛 不行 工作 原因 很久没 更新 帖子 还清 债务 减少 日子 很累 总要 起码 努力 加油 结婚 彩礼 三万 仔细 计算 贷过 五千 高达 一千多 利息 一共 五个 平台 利息 朝外 开销 不香 毫无 脑子 无脑 买单 值得 庆祝 还清 下个月 分期 参与 平台 个个 征信 加油 努力 赚钱 明年 希望 朋友 旅游 男朋友 羡慕 我输 起跑线 晚上 难熬 总会 负面 告诉 活着 个头 加油 提前 享受 代价 格外 用用 远离 网贷 理性 消费 加油 吸取教训 下次 同一 位置 跌倒 恐怖 计算 贷款 利息 夸张 小米 分期 利息 巨号 公司 工资 苦不堪言 发现 工资 套路 一月 六千 四千 四千 弥补 贷款 周末 在家 休息 一时 抽花 玩游戏 后悔 有病 太闲 差不多 终于 分期 贷款 全部 不好 注销 尝试 特码 网贷 开销 贷款 父母 挥洒 月光族 认识 同样 贷款 网友 认识 告诉 贷款 并不需要 告诉 否决 三月份 直到现在 任然 贷款 直到 近期 还清 网贷 告诉 告诉 过程 辛苦 越来越 看到 雨后 彩虹 网友 抑郁 多出 不负责任 告诉 起码 努力 年轻 犯错 告诉 家庭 压力 再次 告诉 生活 家庭 事情 一辈 父母 人生 过激 生气 告诉 车祸 后遗症 说话 告诉 抑郁症 抑郁 贷款 少腿 说明 完美 必要 懦弱 推卸责任 父母 疾病 残疾 说真的 社会 残缺 人们 保持 乐观 向上 没什么 阻拦 光明大道 我本 光明 起码 向往 光明 存在 起码 起码 贷款 慢慢 理想 减少 起码 舍得 耐克 外套 努力 触摸 加油 努力 生活 开心 工作 不顺心 感情 不顺心 种种 心情 不如意 另一半 总会 出去玩 旅途 很明 告诉 心情 不太好 依旧 照玩不误 远方 不像 贷款 期待 身边 人望 尽头 不太懂 执着 能念 无非 多一些 开心 对象 不如意 万万 不行 压力 多加 加班 工资 多点 减少 工作 压力 公司 通报 加班 终于 淡季 轻松 没想到 上头 无聊 折腾 更换 系统 更换 人员 更换 工作 流程 长大 对象 屁股 从来 对方 偶尔 借个 几百 月底 主动 还给 刚才 玩笑话 几号 那该 从未 熬过 第二个 不出 告诉 手头紧 下个月 生气 备用金 卡里 三百 还给 缺钱 没钱 告诉 对方 暂时 下个月 厚脸皮 不去 这样的话 无论是 玩笑 真话 心寒 本来 长时间 分开 觉得 感情 淡漠 直接 跨入 心寒 养活 突然 觉得 早就 习惯 只不过 日常 汇报 早安 晚安 消磨 时间 证明 包括 感情 还款 清空 工资 先问 同事 预支 有时候 觉得 生活 挣钱 用钱 最大 借贷 悄无声息 两万多 读书 办法 逾期 忘记 想起 来看 一眼 一看 体现 加油 楼楼 坚强 相信 以后 贷款 解绑 银行卡 还清 注销 心满意足 加油 一期 美团 努力 赚钱 父母 相信 暴风雨 必有 阳光 加油 评论 回复 果贷 容易 上当 多数 学生 这类 新闻 没见 猪肉 贷款 无脑 款能 搞笑 笑话 不好 二十几岁 年龄 尴尬 迷茫 以后 怀疑 当下 活得 格外 自闭 不让 家里人 负担 社会 不敢 抬头 还清 点赞 坚强 美团 还款 美团 至今 一分钱 等到 差不多 美团 五六千 贷款 负担 不起 美团 好歹 存着 刚请 四天 奶奶家 回来 感觉 明天 上班 会忙 接到 公司 通知 发工资 拖拉 月底 直接 下个月 五号 真牛 终于 还清 第三个 贷款 美团 小米 加油 包含 利息 包含 加油 注销 有钱 三天 还清 爸妈 病重 要死要活 扛着 病情 加重 厉害 希望 以后 犯傻 第三个 网贷 还清 生活 越来越 轻松 以后 再也 踏入 贷款 人群 上岸 艰难
6564621186.0,倾诉 第一次 发病 第二次 第三次 感情 问题 失恋 造成 面对 生活 生存 压力 造成 心里 脆弱 心里 承受力 很差 正视 病情 抵制 吃药 认识 病情 说真的 坚持 吃药 缓解 病情 痊愈 每天 坚持 吃药 按时 吃饭 睡觉 没事 尽量 找点 喜欢 分散 注意力 尽量 别去 想不开 锻炼 身体 心理 承受能力 遇到 开心 尽量 欢迎 交流 希望 早日康复 交往 很多年 朋友 病后 嫌弃 联系 加油 相信 朋友 另一半 以后 孤独 终老 心态 看开 比较 不错 支持 这类 药物 长期 服用 病情 缓解 发病 服用 管用 药都 副作用 弯路 真实 感受 停药 复发 病情 厉害 心里 强大 不用 服药 治疗 心理 强大 脆弱 这病 少些 大家 善意 忠告 朋友 得病 关系 别提 别人 理解 歧视 药物 需要 病能 情绪 依靠 药物 痊愈
6564689437.0,倾诉 没什么 大不了 晚上 睡不着 白天 醒来 绝望 害怕 别人 接触 交流 觉得 眼里 奇怪 我妈 FW 残疾人 一时 生气 家庭 原因 学着 开店 每天 强颜欢笑 回到 聊天 打着 游戏 看着 小说 晚上 睡不着 白天 上班 持续 崩溃 有时候 想着 干脆 算了 有时候 晚上 总是 想着 本来 身体 不好 病情 加重 爱惜 身体 更差 行动 影响 无法 导致 死亡 好几年 朋友 说话 每次 看微信 QQ 通知 游戏 通知 真是 没意思 失败 试着 交朋友 利益 思维 考虑 身边 发现 不好 朋友 没关系 交朋友 认可 与我无关 出现 打破 欺骗 问题 说明 情况 愿意 喜欢 做不了 朋友 就别 喜欢 干嘛 非要 地步 孤独 想要 独一无二 朋友 自私 抱歉 男女之间 纯洁 友谊 断绝 女性 交朋友 想法 跟着 交朋友 不用 伪装 不错 口不择言 不用 女生 打游戏 互骂 女装 漫展 说话 录个 视频秀 别人 嘴上 丧心病狂 心里 觉得 挺好玩 直到 他交 女朋友 经常 女朋友 意见 经常 他家 我别 在意 每次 他家 女朋友 开心 面前 吵架 指桑骂槐 别人 添麻烦 打扰 麻烦 有时候 女朋友 条件 伤害 别人 每天 睡着 早上 起床 醒来时 晚上 房间 默默 看着 打着 游戏 凌晨 睡不着 适合 交朋友 幻象 存在 朋友 跟着 游戏 故意 双开 感觉 玩游戏 内心 明白 存在 至少 心里 过点 有时候 负面 情绪 爆发 支撑 就会用 身份 渴望 听到 话语 自救 抑郁症 大不了 玩游戏 输给 答应 请求 不准 允许 残害 孤独 世人 怪物 看待 每天 饱受 折磨 承诺 世界 世界 异类 互相 抱抱 交个 朋友 失明 残疾人 活着
6567942007.0,求助 求助 哪位 友有 帕罗西 处方 药店 直接 疫情 不想 药店 京东 下单 处方 照片 哪位 援助 感恩 up 京东 亿生 康大 药房 不用 处方 直接 处方 丢失 吃药 慎重 变胖 好多 打算 停药 减药 脑袋 很乱 感觉 难受 直接 医院 价格
6570981847.0,倾诉 真想 离开 害怕 害怕 救过来 害怕 别人 异样 眼光 倾述 事情 分享 痛苦 减半 加个 联系方式
6580243705.0,倾诉 变态 不想 别人 联系 不想 联系 别人 不想 怕死 有病 恶心 不用 发现 怕死 特别 怕死 总是 念头 洗脑 亲人 伤心 不想 世界 死法 自杀 希望 所有人 失望透顶 放弃 悄悄的 离开 周围 痛苦 熬夜 成天 工作 矫情 有时候 心脏 莫名其妙 痛到 浑身发抖 呼吸困难 全是 冷汗直流 看到 别人 故事 看个 抖音 感动 泪流满面 难受 眼泪 人无完人 抱抱 理解 痛苦 看抖音 从不 眼泪 电影 电视剧 努力 时代 抛弃 整天 床上 只想 努力 划船 用力 用力 努力 时间 用力 用力 睡美人 支持 用力 回头 同伴 努力 回头 用力 挣扎 身后 努力 挣脱 那双 河底 稍微 回头 挣脱 束缚 听懂 暗示 长相 学历 不够 口才 不够 身体 不好 化妆 努力 不上 不断 学习 配得 抛弃 道理 看到 悄悄的 学习 看到 努力 吃饭 每天 努力 吃饭 不断 体重 抱抱 看到 努力 往上爬 打击 周围 觉得 多么 洒脱 从来 笑脸 表情 在乎 看到 觉得 伤心 看到 表现 不在乎 觉得 百毒不侵 听到 回答 觉得 毫无 看到 表现 觉得 我无欲 无求 变态 行为 常人 看来 大家 理解 相信 天才 疯子 想法 别人 理解 天才 称之为 天才 成功 不想 能量 东西 快要 爆炸 现实生活 日记 偷看 偷看 想法 再也 不想 动笔 心里 早就 发现 别人 眼里 异类 没人 医生 临界点 感觉 越来越 控制 自救 周围 救救 现实 没人 求救信号 不对劲 觉得 不想 努力 拖后腿 真想 认识 地方 眼红 机会 认识 地方 准备 糟糕 向前 朋友 爱上 不该 理解 不怎么 点儿 失眠 生活 明白 解决 成年人 崩溃 从来 悄声 无息 一滴水 足以 山崩地裂 掏心 掏肺 对待 小猫 小狗 点儿 情绪 一点儿 感觉 明明 挨着 看来 却是 无病呻吟 好笑 脑子里 全是 疯狂 想法 旁边 总是 小人 想法 装进 黑匣子 好久好久 装满 黑匣子 装满 出现 黑匣子 荒唐 无理取闹 好笑 网恋 明天 点要 早起 医院 毫无 睡意 里面 看到 图片 故事 没什么 人有 时间 故事 没什么 在乎 歇斯底里 没人 想要 怕人 明白 假装 假装 清楚 正常 比较 贪心 我怕 自杀 抑郁 变态 自残 zs 自虐 自我 否定 别人 眼里 正常 心里 经历 永远 世界 别人 优秀 我花 辈子 时间 比不上 辈子 世界 你死我活 地步 做好 过得去 物质 层面 比较 重要 开心 放下 欲望 世界 精彩 欣赏 周围 真实 生活 觉得 抑郁症 不算 偶然 丢失 东西 忘记 回来 曾经 告诉 任何人 突然 那一刻 熟悉 就够 有天 其他人 抱抱 抑郁症 感冒 难免会 生病 希望 早日康复 期待 失望 奢求 贪心 可太多 公司 解散 失业 创业 失败 赔钱 上班 背后 一刀 失业 失业 所有人 看清 不够 优秀 糟糕 多久 不用 担心 花钱 轻松 每天 没见 辛苦 资格 喊累 看到 月份 从早到晚 外面 家里 吃饭 生活用品 杂七杂八 花费 担心 需要 买好 头发 大把大把 整夜 整夜 睡不着 每天 回家 做饭 不累 别人 矫情 不累 创业 合伙人 联合 排挤 指责 睡不着 手机 手上 伤口 猫爪 上班 回来 做饭 上班 失业 在家 焦虑不安 眼里 贪玩 矫情 不懂事 糟糕 地被 拒绝 挫败 自我 怀疑 否定 太重 压得 透不过气 没人 期望 害怕 倾诉 害怕 变成 别人 口中 笑话 感觉 越来越 糟糕 身体状况 不好 周围 清楚 透支 事情 自欺欺人 自作多情 变成 讨厌 有点儿 糟糕 控制 脾气 不怪 没意思 失望 早就 习惯 点儿 时间 慢慢 放手 拒绝 正常 拒绝 变成 男人 若有 消失 半夜 突然 醒来 想到 泣不成声 心累 无数个 放弃 念头 坚持 加油 矫情 太闲 没事找事 苦苦 挣扎 满身 看不到 希望 假装 伤心 假装 难受 所有人 希望 努力 控制 情绪 忍不住 变态 放弃 提醒 过段时间 放弃 慢慢 我快 坚持 告诉 所有人 担心 说服 好笑 不好 资格 放声大哭 关注 换种 心态 享受 天物 绝人 之路 极度 绝望 痛苦 怨恨 过来 没什么 大不了 总会 反正 死不了 反正 活着 世界 值得 活着 理由 强大 往后 人生 精彩 无力 耳光 一是 眼瞎 犯贱 三是 没用 这次
6580971228.0,经常 失眠 人变 敏感 小事 难过 文章 感人 伤心 元素 突然 做做 运动 调整 心态 走走看看 别想 持续 几周 超过 医院 心理 抑郁症 药有 副作用 难受
6582621942.0,求助 盐酸 度洛西 肠溶片 早上 胃里 恶心 全是 酸水 副作用 消失 感觉 太难受 前年 月份 几种 药物 导致 至今 恶心 呕吐 无法 入睡 后悔 药物 大家 药物 副作用 搞不懂 严重 抱抱 安慰 抑郁症 只靠 药物 需要 方法 记忆 深处 内心深处 不安 释放出来 焦虑 抑郁 缓解 睡眠 自然 好转 需要 自助 方法 避免 复发 推荐 参考 心理 问题 心理 优势 抑郁症 患者 家庭治疗 笔记 本书 网上 书店 感到 抑郁 感觉 真实世界 感觉 开心 情感 失去 感知 人生 第一次 感觉 世界末日 感觉 脑袋 思考 觉得 恐慌 感觉 行尸走肉 看到 朋友 介绍 伯恩斯 情绪 疗法 三册 朋友 试过 方法 没用 运用 伯恩斯 方法 开心 倾诉 最终 痊愈 重获 新生 真心 希望 三册 运用 方法 尽早 脱胎换骨 重获 新生 看书 之外 真心 建议 买个 沙包 家里 定期 沙包 发泄 开心 朋友 方便 免费 心理 援助 电话 倾诉 方法 能量 统统 发泄 见效 心理健康 有利 说话 凭良心 书籍 出自 国外 作者 绝对 本人 真心话 左右 时间 两盒 优必罗 两盒 奥思平 医院 一盒 需要 一盒 奥思平 度洛西 半价 外送 丁螺 环酮片 比特 邮费 亏本 转让 非诚 勿扰 一两个 加油 艾玛 病友 同款 以后 腹泻 胃疼 以后 拉肚子 消失 胃痛 半个 消失 基本 十来天 副作用 感觉 长期 这药 需要 医院 减量 换药 不少 试试 cbd 国外 挺火 辅助 治疗 抑郁症 饭后 心理疾病 焦虑症 焦虑症 强迫症 恐惧症 症状 缠身 痛苦不堪 只求 如今 好了吗 彻底 后遗症 正常人 欣百达 牌子 放弃 很长 一段时间 医生 最大 剂量 副作用 消失 反正 失去 吃饭 欲望 十几天 不上 厕所 肚子疼 胃疼 跑不了 痛到 床上 起不来 药对 胃肠道 严重 刺激作用 严重 导致 胃肠道 出血 pet Ct 肠道 问题 肠镜 问题 医生 猜测 导致 肠道 出现 炎症 显示 影像 骨头 关节痛 随后 觉得 最好 跟着 肚子 吃饱 空腹 真是 勇士 注意 说明书 祝好 这药贵 胶囊 需要 第三天 早片 恶心 四肢无力 肚子 舒服 有过 zs 念头 拯救 办法 念头 招感 同样 磁场 能量 宇宙 基本 法则 因得 宇宙 法则 清醒 认识 规律 抑郁症 想法 负面 悲观 意识 作怪 药物 辅助 作用 不去 思想 上出 问题 思想 对付 重点 常常 念诵 大千世界 无挂无碍 自去 自来 自由自在 要生 便生 莫找 替代 提升 阳光 自信 磁场 常常 念诵 功夫 感觉 清新 阳光 吃药 从不 吃药 开心 抑郁 合适 倾诉 合适 郁郁寡欢 难受 慢慢 坚持 这药 处方 网上 副作用 告诉 主治医生 办法 解决 副作用 调整 药物 解决 加油 后面 擅自 度洛西 每天 感觉 副作用 需要 开多 出度 洛西汀 私聊 需要 坚持 毫克 恶心 第四天 没事 第六天 毫克 感觉 烦躁 白天 很困 睡不着 有加 药量 难受 适应 老婆 吃度 洛西丁 没什么 副反应 医生 三颗 晚上 睡觉 不好 白天 每天 两颗
6585514438.0,抑郁 无法 工作 集中 创业 反正 嫌弃 目标 一致 明确 一起 走出 抑郁 一起 生活 努力 开个 公司 打工 老铁 主意 不错 目标 想法 觉得 职场 气氛 极其 适合 抑郁症 一起 瘫痪 朋友 一言不合 拔刀 一起 家里 每天 发工资 创啥 想法 觉得 太闲 容易 胡思乱想 抑郁 累成 空想 想法 嫌弃 好赚 主意 工作 无法 工作 创业 睡着 创业 想着 创业 滑稽 来个 领导 有钱 投资 开业 环境 不好 正常 抑郁 发生 同病相怜 闹矛盾 公司 需要 现实 问题 别光 啥子 计划 炼狱 感觉 心苦 开心 加个 VX 好友 方法 建议 感到 抑郁 感觉 真实世界 感觉 开心 情感 失去 感知 人生 第一次 感觉 世界末日 感觉 脑袋 思考 觉得 恐慌 感觉 行尸走肉 看到 朋友 介绍 伯恩斯 情绪 疗法 三册 朋友 试过 方法 没用 运用 伯恩斯 方法 开心 倾诉 最终 痊愈 重获 新生 真心 希望 三册 运用 方法 尽早 脱胎换骨 重获 新生 看书 之外 真心 建议 买个 沙包 家里 定期 沙包 发泄 开心 朋友 方便 免费 心理 援助 电话 倾诉 方法 能量 统统 发泄 见效 心理健康 有利 说话 凭良心 书籍 出自 国外 作者 绝对 本人 真心话 严重 抑郁症 患者 没法 长期 工作 分钟 倒闭 打算 打算 广东 创业 朋友 很久没 工作 家里 我花 时间 计划 饮品 方案 资金 充足 资金 需要 兴趣 伙伴 创业 激动 电影 行业 不错 创业资金 需要 良好 自我 心态 培养 兴趣爱好 生活 主人 爱好 生活 更加 充实 接受 别人 批评 良好 心态 接纳 别人 意见 建议 这才 态度 取得 更大 进步 注意 脚踏实地 好高骛远 生活 健康 快乐 注重 远大理想 忘记 初心 面对 困难 挑战 困难 吓倒 心态 敢于 面对 生活 一帆风顺 谈不上 心态 成功 失败 良好 心态 对待 情况 失败 坦然 面对 无法 接受 想法 采摘 精神 依托 农场 种点 农作物 一群 不愁吃 自然 创业 创业 成功 生活 努力 饿死 活人 饿死 挺服 一遇 事情 反复 想来想去 生活 希望 抑郁 我家 渔场 我家 钓鱼 养鱼 喝酒 渔场 路费 报销 加油 拉个 讨论 我姐 会个 手艺 纹眉 美甲
6585575418.0,求助 江苏 高一 学生 中度 抑郁症 休学 我妈 抑郁症 休学 记录 档案 影响 以后 工作 生活 还给 我举 某某人 抑郁症 请假 休学 上学 压力 正常 生活 想会 一段时间 抑郁症 自然而然 感觉 办法 学习 压抑 感觉 难受 休学 父母 同意 休学 认为 休学 抑郁 感觉 不行 父母 别人 永远都是 好听 支持 孩子 体谅 孩子 觉得 好听 体谅 体谅 有病 议论 感觉 受不了 感觉 自私 父母 从小到大 身上 投入 大量 精力 金钱 仍然 碌碌无为 甚至于 高中 全市 最差 班级 垫底 废好 自私 不该 妈生 活着 家里 负担 家庭 条件 属于 江苏 父母 能力 高中 妈妈 工作 全职 爸爸 地方 创造 生活 条件 学习成绩 上去 补习班 效果 不高 妈妈 开玩笑 以后 实在 不行 回乡 种田 想想 父母亲 农村 孩子 辛辛苦苦 考上 费尽 九牛二虎之力 如今 不争气 自杀 想想 父母 不舍 难过 多次 放弃 话题 休学 重新 休学 父母 我点 帮助 矛盾 问题 抑郁症 起因 环境因素 重要 确诊 抑郁症 建议 咨询 医生 他会 建议 休学 明智 高一 面临 选择 休学 妈妈 同意 觉得 聊聊 高二 休学 至今 退学 休学 好处 蜷缩 在家 逃避 不去 面对 事情 调整 心情 寻找 方向 在校 期间 不少 假期 整不 明白 就别 后能 方向 变得 豁然开朗 退学 卡耐基 比尔盖茨 乔布斯 休学 关晓彤 欧阳 娜娜 韩寒 通常 在校 取得 卓越 成就 方向 退学 休学 某某 成绩 差劲 退学 人钱 想想 上学时 阴郁 沉顿 概率 问题 非得 相信 期望 虔诚 信仰 祈祷 困着 围圈 变成 理智 大众 抛开 单面 偏见 质疑 伟大 那定 颠复 常人 看法 高二 休学 浙江 考生 重度 发现 治疗 最好 硬撑 等到 后面 高二 高三 严重 休学 回来 直接 高考 压力 档案 固然会 影响 身体健康 不算什么 原本 打算 休学 在家 学习 不够 自律 病情 原因 导致 三整 特别 焦虑 高中 休学 治疗 打算 趁早 比较 父母 利害 说不定 理解 玫瑰 朋友 过多 父母 规划 休学 前车之鉴 事情 会成 惯性 适应 校园生活 休学 复发 难受 休学 浪费 在家 大家 建议 感觉 变得 干劲 满满 准备 坚持 坚持 相信 人生 低谷 抑郁症 原因 休学 医院 医生 个别 证明 休学 计入 档案 支持 抱抱 安慰 抑郁症 只靠 药物 需要 方法 记忆 深处 内心深处 不安 释放出来 焦虑 抑郁 缓解 睡眠 自然 好转 需要 自助 方法 避免 复发 推荐 参考 心理 问题 心理 优势 抑郁症 患者 家庭治疗 笔记 本书 网上 书店 做做 仰卧 容易 睡着 睡眠 情况 抑郁症 帮助 大自然 美景 看到 不好 多去 接触 能量 能量 高一 感觉 精神 问题 不想 读书 休息 我妈 一堆 人来 继续 读书 高三 来个 重度 抑郁症 高二 留级 开学 不想 我怕 开心 床上 痛苦 sha 方法 理解 心情 加油 抱抱 江苏 理解 父母 休学 选择 休学 高三上 学期 将近 长假 感觉 实在 撑不下去 能力 上学 尽量 就别 休学 在家 容易 感到 孤单 每天 计划 目标 生活 容易 增添 挫败 感给 压力 学校 日常生活 比较 丰富 同学 聊聊天 容易 心情 学校 目标 降低 学业 压力 问题 今年夏天 高考 上网 在家 学习 折磨 不行 摸摸 很能 理解 心情 加油 支撑 休学 调整 身体 重要 长话短说 严重 整个 卧床不起 文法 拉辛 氮平 用大 大量 整个 难受 难受 过点 感觉 强烈 恢复 过程 如下 不减 先找 人话疗 解开 心结 效果 短时间 兴奋 短暂 每天 固定 时间 健身房 出汗 差不多 停止 剩下 时间 拼命 看书 考证 文法 拉辛 氮平 减到 晚上 半片 睡眠 半片 不敢 药都 本帖 本写 每天 一颗 帕罗西 抑郁 依然 执着 认死理 医生 指点 根源 抑郁症 遗传 大脑 羟色胺 吸收能力 要点 每天 规律 有氧 运动 出大汗 定个 目标 事情 停止 大脑 思维 看书 考证 破釜沉舟 拼了命 不再 接触 抑郁症 东西 拼命 忘掉 抑郁症 此基础 情况 慢慢 减药 晚上 太快 太狠 保证 睡眠 必须 积极 事情 激发 强大 动力 停止 大脑 思维 病情 继续 发展 有氧 运动 帮助 神经 恢复 抑郁 越想 严重 抓紧 行动 感觉 休学 基本上 治好 重度 抑郁症 学习 目标 不高 考上 本科 就行 再次 回到 学校 正常 生活 学习 我家 上学 中度 躯体 严重 建议 休学 明白 身体 心情 重要 大可不必 担心 档案 多大 影响 放宽心 加油 抑郁症 读书 高二 正在 休学 emmm 觉得 合理 治疗 休学 会越 休越 迷茫 颓废 重新 选择 学校 忍着 家里 每天 痛苦 担心 顾虑 学习 压根 没有碰过 想想 以后 越想 害怕 九月份 就要 复学 准备
