portrait,time,thread_id,timestamp,A,G,F,Emotion,weight
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 18:04:00,6900175568.0,1598177040.0,1,0.7578582832551991,0.07578577469221343,0.25,0.18031430987688538
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 12:04:00,6899728373.0,1598155440.0,1,0.7578582832551991,0.07578577469221343,0.25,0.18031430987688538
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 04:39:00,6893169079.0,1598128740.0,1,0.7578582832551991,0.07578577469221343,0.0,0.03031430987688537
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 04:13:00,6771129259.0,1598127180.0,1,0.7578582832551991,0.07578577469221343,0.0,0.03031430987688537
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 04:09:00,6892693406.0,1598126940.0,1,0.7578582832551991,0.07578577469221343,0.25,0.18031430987688538
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,20/8/2020 01:10:00,6888607319.0,1597857000.0,1,0.7491535384383408,0.07491530016001287,0.25,0.17996612006400514
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,20/8/2020 01:03:00,6881641027.0,1597856580.0,2,0.7491535384383408,0.1498306583512788,0.25,0.20993226334051152
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,15/8/2020 11:46:00,6882928414.0,1597463160.0,1,0.7320428479728127,0.07320423101416458,0.0,0.029281692405665832
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,13/8/2020 08:53:00,6878005225.0,1597279980.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 21:09:00,6876228687.0,1597237740.0,1,0.7236346187201891,0.07236340804010821,1.0,0.6289453632160432
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 12:29:00,6535369881.0,1597206540.0,1,0.7236346187201891,0.07236340804010821,0.0,0.028945363216043286
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 12:27:00,6876115040.0,1597206420.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 12:20:00,6876349570.0,1597206000.0,1,0.7236346187201891,0.07236340804010821,1.0,0.6289453632160432
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 11:08:00,6876129202.0,1597201680.0,5,0.7236346187201891,0.3618172723255533,0.25,0.2947269089302213
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 10:47:00,6876099093.0,1597200420.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 10:37:00,6005503459.0,1597199820.0,2,0.7236346187201891,0.14472687411146948,0.25,0.20789074964458779
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 09:06:00,6876214495.0,1597194360.0,3,0.7236346187201891,0.21709034018283074,0.25,0.2368361360731323
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 08:09:00,6870170160.0,1597190940.0,10,0.7236346187201891,0.7236346026823597,0.25,0.43945384107294383
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 05:33:00,6830369711.0,1597181580.0,2,0.7236346187201891,0.14472687411146948,0.25,0.20789074964458779
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 04:33:00,6393109110.0,1597177980.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 04:05:00,6875802543.0,1597176300.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 03:58:00,6846415300.0,1597175880.0,1,0.7236346187201891,0.07236340804010821,0.0,0.028945363216043286
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 03:25:00,6873167495.0,1597173900.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 02:22:00,6866006299.0,1597170120.0,2,0.7236346187201891,0.14472687411146948,1.0,0.6578907496445878
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:35:00,6872783198.0,1597167300.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:25:00,6875763210.0,1597166700.0,1,0.7236346187201891,0.07236340804010821,0.0,0.028945363216043286
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:11:00,6875653762.0,1597165860.0,1,0.7236346187201891,0.07236340804010821,1.0,0.6289453632160432
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:10:00,6873863558.0,1597165800.0,1,0.7236346187201891,0.07236340804010821,1.0,0.6289453632160432
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 00:56:00,6875676218.0,1597164960.0,2,0.7236346187201891,0.14472687411146948,0.25,0.20789074964458779
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 10:34:00,6874170281.0,1597113240.0,1,0.7236346187201891,0.07236340804010821,0.0,0.028945363216043286
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 10:11:00,6873796609.0,1597111860.0,2,0.7236346187201891,0.14472687411146948,0.25,0.20789074964458779
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 10:02:00,6871364588.0,1597111320.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 09:17:00,6870589575.0,1597108620.0,1,0.7236346187201891,0.07236340804010821,0.0,0.028945363216043286
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 09:14:00,6845368730.0,1597108440.0,1,0.7236346187201891,0.07236340804010821,0.0,0.028945363216043286
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 07:47:00,5779337820.0,1597103220.0,1,0.7236346187201891,0.07236340804010821,0.25,0.1789453632160433
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 03:10:00,6674830963.0,1597086600.0,2,0.7236346187201891,0.14472687411146948,0.25,0.20789074964458779
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 02:54:00,6871595198.0,1597085640.0,1,0.7236346187201891,0.07236340804010821,0.0,0.028945363216043286
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 15:43:00,6871549332.0,1597045380.0,2,0.7153229662176293,0.1430645435144904,0.25,0.20722581740579615
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 11:40:00,6870216429.0,1597030800.0,1,0.7153229662176293,0.07153224274161867,0.0,0.028612897096647466
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 06:05:00,6870936267.0,1597010700.0,1,0.7153229662176293,0.07153224274161867,1.0,0.6286128970966475
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 04:39:00,6835647766.0,1597005540.0,1,0.7153229662176293,0.07153224274161867,1.0,0.6286128970966475
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 03:40:00,6871155206.0,1597002000.0,1,0.7153229662176293,0.07153224274161867,0.0,0.028612897096647466
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/8/2020 22:49:00,6861930821.0,1596984540.0,1,0.7153229662176293,0.07153224274161867,0.25,0.17861289709664746
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/8/2020 09:57:00,6869332881.0,1596938220.0,2,0.7153229662176293,0.1430645435144904,0.25,0.20722581740579615
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/8/2020 08:10:00,6869631848.0,1596931800.0,1,0.7153229662176293,0.07153224274161867,0.25,0.17861289709664746
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 19:57:00,6867513301.0,1596801420.0,1,0.7071067811865476,0.07071062419083095,0.0,0.02828424967633238
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 13:43:00,6861807305.0,1596778980.0,1,0.7071067811865476,0.07071062419083095,1.0,0.6282842496763323
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 13:31:00,6865642511.0,1596778260.0,1,0.7071067811865476,0.07071062419083095,0.0,0.02828424967633238
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 09:22:00,6864603499.0,1596763320.0,2,0.7071067811865476,0.14142130641291495,0.0,0.05656852256516598
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 01:17:00,6864377885.0,1596734220.0,3,0.7071067811865476,0.21213198863499896,0.0,0.0848527954539996
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 00:48:00,6865538840.0,1596732480.0,1,0.7071067811865476,0.07071062419083095,0.25,0.17828424967633238
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 23:08:00,6863781805.0,1596726480.0,2,0.7071067811865476,0.14142130641291495,0.0,0.05656852256516598
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 08:34:00,6863507503.0,1596674040.0,1,0.7071067811865476,0.07071062419083095,0.25,0.17828424967633238
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 04:19:00,6765799677.0,1596658740.0,1,0.7071067811865476,0.07071062419083095,0.25,0.17828424967633238
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 01:36:00,6861947545.0,1596648960.0,1,0.7071067811865476,0.07071062419083095,0.25,0.17828424967633238
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,5/8/2020 06:16:00,6860595359.0,1596579360.0,1,0.7071067811865476,0.07071062419083095,0.25,0.17828424967633238
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,5/8/2020 04:09:00,6859179667.0,1596571740.0,2,0.7071067811865476,0.14142130641291495,0.0,0.05656852256516598
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/8/2020 08:25:00,6859293757.0,1596500700.0,1,0.6989849670895097,0.06989844273399526,0.0,0.027959377093598105
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/8/2020 03:35:00,6857000804.0,1596483300.0,1,0.6989849670895097,0.06989844273399526,0.25,0.1779593770935981
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/7/2020 21:45:00,6813163380.0,1596203100.0,4,0.690956439983888,0.27638253400112933,0.25,0.26055301360045174
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/7/2020 10:23:00,6851216918.0,1596162180.0,1,0.690956439983888,0.06909558997684254,0.25,0.17763823599073703
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/7/2020 10:10:00,6850755598.0,1596161400.0,1,0.690956439983888,0.06909558997684254,0.25,0.17763823599073703
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/7/2020 10:00:00,6851060773.0,1596160800.0,1,0.690956439983888,0.06909558997684254,0.25,0.17763823599073703
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,30/7/2020 07:11:00,6842730078.0,1596064260.0,1,0.690956439983888,0.06909558997684254,0.25,0.17763823599073703
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,28/7/2020 16:58:00,6821424859.0,1595926680.0,3,0.6830201283771977,0.2049059923728604,0.25,0.23196239694914417
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,19/7/2020 12:05:00,6693139259.0,1595131500.0,1,0.6597539553864472,0.06597534133602653,0.25,0.1763901365344106
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,17/7/2020 22:30:00,6812985856.0,1594996200.0,2,0.6521760348827822,0.13043515651462187,0.0,0.05217406260584875
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/7/2020 17:53:00,6815277482.0,1594893180.0,6,0.6521760348827822,0.39130558560637174,0.0,0.1565222342425487
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/7/2020 10:05:00,6814772232.0,1594865100.0,1,0.6521760348827822,0.06521754924168441,0.25,0.17608701969667376
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,15/7/2020 02:02:00,6809219689.0,1594749720.0,2,0.6521760348827822,0.13043515651462187,0.25,0.20217406260584875
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,14/7/2020 22:04:00,6808248436.0,1594735440.0,1,0.6446851542197896,0.06446846113191462,0.0,0.02578738445276585
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,5/7/2020 04:59:00,6791336868.0,1593896340.0,1,0.6227248111794115,0.06227242670043819,1.0,0.6249089706801753
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,3/7/2020 13:40:00,6778854316.0,1593754800.0,1,0.6227248111794115,0.06227242670043819,0.25,0.17490897068017527
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,2/7/2020 20:34:00,6786362499.0,1593693240.0,1,0.6155722066724582,0.061557166208235405,0.0,0.024622866483294162
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,21/6/2020 14:19:00,6762133244.0,1592720340.0,1,0.5946035575013605,0.05946030116944194,0.25,0.17378412046777678
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,14/6/2020 12:59:00,6744399933.0,1592110740.0,1,0.5743491774985175,0.05743486305161894,0.25,0.17297394522064757
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/6/2020 14:08:00,6743520750.0,1591942080.0,3,0.5743491774985175,0.17230470521736294,0.0,0.06892188208694518
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,14/5/2020 20:05:00,6681131896.0,1589457900.0,1,0.5116869459983875,0.05116863953796915,0.25,0.17046745581518766
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/5/2020 21:13:00,6665482731.0,1588857180.0,1,0.5,0.049999944870309586,0.25,0.16999997794812383
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/5/2020 02:53:00,6660990910.0,1588704780.0,1,0.4942570101764481,0.0494256458546271,0.25,0.16977025834185083
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,3/5/2020 14:40:00,6657499718.0,1588488000.0,1,0.488579984217123,0.0488579432257501,0.25,0.16954317729030005
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,13/4/2020 11:18:00,6614729645.0,1586747880.0,1,0.45586124427910846,0.0455860690420777,0.25,0.16823442761683108
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/1/2019 20:51:00,6019742298.0,1548593460.0,1,0.0824692444233059,0.008246866889656883,0.25,0.15329874675586275
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,24/10/2018 02:31:00,5922107973.0,1540319460.0,1,0.05764476209912121,0.005764418513178833,1.0,0.6023057674052715
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,16/10/2018 11:38:00,5902720966.0,1539661080.0,3,0.05568116988377122,0.016704293903252718,0.25,0.1566817175613011
tb.1.9ebd56dd.n54Z4ymwrH-6vUcVClsHDg,29/12/2017 15:01:00,4796236141.0,1514530860.0,10,1.0,1.0,0.25,0.55
tb.1.91339f5c.68wGhL6J3CXWJfF5I7LdOw,4/2/2018 08:17:00,5490037167.0,1517703420.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.3d3b474f.kV4BJ2IFbINsoTIjScEHSQ,12/12/2017 10:18:00,5474082382.0,1513045080.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.aeede7c0.TGG_YPjels4nC2PZIquf4g,23/10/2020 18:06:00,7038450644.0,1603447560.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.aeede7c0.TGG_YPjels4nC2PZIquf4g,17/6/2020 21:31:00,6212333821.0,1592400660.0,1,0.6155722066724582,0.061557166208235405,0,0.024622866483294162
tb.1.c668be41.k8D_cBKKyXEo4CE97cn_bA,22/4/2018 21:28:00,5515469592.0,1524403680.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.c668be41.k8D_cBKKyXEo4CE97cn_bA,16/1/2018 12:59:00,5517055072.0,1516078740.0,3,0.690956439983888,0.20728688599303374,0.0,0.0829147543972135
tb.1.f80f89c0.2CvB6sadB6H3CXcyxtxkuA,2/11/2020 10:52:00,7060566672.0,1604285520.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.a41fc40e.WfFTlByf9ABY2X8wHugJCg,28/8/2020 15:17:00,6910384992.0,1598599020.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,19/12/2018 17:26:00,5982976977.0,1545211560.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,29/3/2018 17:33:00,5586405172.0,1522315980.0,10,0.36181730936009454,0.3618172723255533,0,0.1447269089302213
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,2/3/2018 10:54:00,5572562892.0,1519959240.0,1,0.32608801744139104,0.032608745605215664,0,0.013043498242086267
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,2/3/2018 10:37:00,5570624453.0,1519958220.0,1,0.32608801744139104,0.032608745605215664,0,0.013043498242086267
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,2/3/2018 10:12:00,5289927408.0,1519956720.0,1,0.32608801744139104,0.032608745605215664,0,0.013043498242086267
tb.1.7f123aef.WR1OoXA0tBWB_9GWUUstIg,1/3/2018 15:49:00,5175557271.0,1519890540.0,3,0.32608801744139104,0.09782635287815312,0,0.03913054115126125
tb.1.70ee3dd7.HjRIejaWTvkBowkrJSh6mQ,14/9/2020 00:32:00,6946284007.0,1600014720.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.70ee3dd7.HjRIejaWTvkBowkrJSh6mQ,30/8/2020 23:46:00,6908688354.0,1598802360.0,2,0.9548416039104165,0.1909682738329612,0,0.07638730953318448
tb.1.f3ccc394.W35Um23RsmuBC3GKxYC5AA,25/11/2018 13:52:00,5824114303.0,1543125120.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.f3ccc394.W35Um23RsmuBC3GKxYC5AA,15/11/2018 09:03:00,5912437321.0,1542243780.0,1,0.9659363289248456,0.09659358046668105,0.0,0.03863743218667243
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,14/7/2020 08:57:00,6009520616.0,1594688220.0,9,1.0,0.8999999941968747,0,0.3599999976787499
tb.1.c99deeee.hyHcswHoCjaIrFKzn4HxFw,11/6/2018 00:08:00,5740376500.0,1528646880.0,1,0.0531666975594285,0.005316612033222793,0,0.002126644813289117
tb.1.82577add.Wbu_Ov8Y_Arzyt2-pvlZ3Q,12/5/2018 11:07:00,5690848705.0,1526094420.0,2,1.0,0.19999995357499756,0.25,0.22999998142999903
tb.1.82577add.Wbu_Ov8Y_Arzyt2-pvlZ3Q,8/5/2018 18:09:00,5689546981.0,1525774140.0,1,0.9885140203528962,0.09885134974050727,0.25,0.1895405398962029
tb.1.20222032.fzWfa-y0OR-EyrTBV2acBA,27/7/2020 12:59:00,6841117440.0,1595825940.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.20222032.fzWfa-y0OR-EyrTBV2acBA,27/7/2020 12:54:00,6775066218.0,1595825640.0,2,1.0,0.19999995357499756,0,0.07999998142999903
tb.1.3749ccc6.NX_gBA9YFKEiKjShlJv9lA,17/3/2020 15:11:00,6544119368.0,1584429060.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.60d17db0.o34newkrXrsxbDk0gRJh9w,28/6/2020 18:26:00,6715648395.0,1593339960.0,4,1.0,0.39999996518124814,0.25,0.30999998607249923
tb.1.8565552.j7gaPUD55kG1d7RqG3co4Q,24/9/2018 00:35:00,5881121997.0,1537720500.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.b4c382da.Cc3GrHXyUMJ8HER5TwdIHw,13/9/2020 14:52:00,6925103511.0,1599979920.0,2,1.0,0.19999995357499756,0,0.07999998142999903
tb.1.b4c382da.Cc3GrHXyUMJ8HER5TwdIHw,13/9/2020 14:46:00,6945338071.0,1599979560.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.1e7b98bc.3x5ypqrV9-6iUXpVNgbGbw,25/12/2017 17:40:00,5491953221.0,1514194800.0,2,1.0,0.19999995357499756,0.0,0.07999998142999903
tb.1.7de7f827.oeUIkWgfQ10lIl3KWLKf2Q,17/1/2019 00:31:00,5986840642.0,1547656260.0,2,1.0,0.19999995357499756,0.0,0.07999998142999903
tb.1.7de7f827.oeUIkWgfQ10lIl3KWLKf2Q,8/1/2019 12:55:00,6001300313.0,1546923300.0,1,0.9771599684342459,0.09771594448275327,0.25,0.1890863777931013
tb.1.7de7f827.oeUIkWgfQ10lIl3KWLKf2Q,24/12/2018 04:40:00,5985665438.0,1545597600.0,1,0.9223161935859392,0.0922315666796573,0.0,0.036892626671862924
tb.1.4e566e78.C-RRaPyXesN2GRVxVG9P1g,14/5/2020 01:32:00,6009520616.0,1589391120.0,3,1.0,0.29999995937812285,0.25,0.2699999837512491
tb.1.4e566e78.C-RRaPyXesN2GRVxVG9P1g,7/2/2019 21:11:00,6029078935.0,1549545060.0,3,0.17075503209429949,0.05122645456977533,0.0,0.020490581827910134
tb.1.4c971e32.6jFYy7F7EWFETLYbrqsBjw,7/4/2020 18:37:00,5956436437.0,1586255820.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.b2ad9d57.ID1rhttJpjiNWNH3uwsgtw,20/1/2019 17:33:00,6009520616.0,1547976780.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,2/11/2020 01:46:00,6736700706.0,1604252760.0,2,1.0,0.19999995357499756,0,0.07999998142999903
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,24/8/2020 23:21:00,6884552643.0,1598282460.0,10,0.7666641723348003,0.7666641587940298,0,0.30666566351761193
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,2/8/2019 22:48:00,6131822784.0,1564757280.0,1,0.17273910999597203,0.017273853970770837,0,0.006909541588308335
tb.1.b9fea6ff.i_sf3jKm2bLaIP2Okr4Bdw,22/7/2019 06:56:00,6173358827.0,1563749760.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,16/8/2020 22:17:00,6885522708.0,1597587420.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,16/8/2020 22:16:00,6886270622.0,1597587360.0,1,1.0,0.09999994777187224,0.0,0.0399999791087489
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,10/8/2020 21:36:00,6665482731.0,1597066560.0,3,0.9771599684342459,0.2931479495107659,0.25,0.26725917980430636
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,10/8/2020 21:30:00,6867732744.0,1597066200.0,1,0.9771599684342459,0.09771594448275327,0.25,0.1890863777931013
tb.1.7b9e90cc.T8K3LsBfzXWzWj2t9JPrfw,22/5/2020 17:13:00,6295947610.0,1590138780.0,1,1.0,0.09999994777187224,0.25,0.18999997910874888
tb.1.cee70bb0.ZnJPaJbo7X8Wvi_1hULmPw,31/8/2017 15:26:00,5296456490.0,1504164360.0,4,1.0,0.39999996518124814,0.25,0.30999998607249923
tb.1.46faf4be.GsJbH1zQH96SBlDISccJ5Q,8/10/2020 09:52:00,6922569834.0,1602121920.0,1,1.0,0.09999994777187224,0.0,0.0399999791087489
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,18/10/2020 00:54:00,7025376681.0,1602953640.0,1,1.0,0.09999994777187224,0.0,0.0399999791087489
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,10/10/2020 00:10:00,6817851723.0,1602259800.0,1,0.9771599684342459,0.09771594448275327,0.25,0.1890863777931013
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,10/10/2020 00:07:00,7007053601.0,1602259620.0,1,0.9771599684342459,0.09771594448275327,0.0,0.03908637779310131
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,29/8/2020 11:09:00,6912176006.0,1598670540.0,1,0.8312378961427878,0.08312373640680339,0.25,0.18324949456272135
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,28/8/2020 21:53:00,6889575495.0,1598622780.0,1,0.8312378961427878,0.08312373640680339,0.25,0.18324949456272135
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,28/8/2020 21:41:00,6909857062.0,1598622060.0,1,0.8312378961427878,0.08312373640680339,0.25,0.18324949456272135
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,24/8/2020 02:17:00,6901273214.0,1598206620.0,1,0.8122523963562356,0.08122518631797293,0.25,0.18249007452718918
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,2/4/2020 17:19:00,6592148871.0,1585819140.0,1,0.4665164957684037,0.04665159425284098,0.0,0.018660637701136393
tb.1.9c1e2eed.c8xLIgSAc0CM33siLPmk8Q,2/8/2020 20:04:00,6856715680.0,1596369840.0,1,1.0,0.09999994777187224,0.0,0.0399999791087489
tb.1.74e5fc29.AA1Vr9AJVzgrlXUKD3ACKg,15/8/2020 12:24:00,5779202174.0,1597465440.0,1,1.0,0.09999994777187224,0.0,0.0399999791087489
tb.1.29a875c3.Wj_Xsn3QWO-iwmc5tfQseA,20/4/2020 10:37:00,6227236867.0,1587350220.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.29a875c3.Wj_Xsn3QWO-iwmc5tfQseA,19/4/2020 17:44:00,6417483888.0,1587289440.0,1,1.0,0.09999994777187224,0,0.0399999791087489
tb.1.29a875c3.Wj_Xsn3QWO-iwmc5tfQseA,11/4/2020 13:07:00,5713796131.0,1586581620.0,1,0.9771599684342459,0.09771594448275327,0,0.03908637779310131
tb.1.29a875c3.Wj_Xsn3QWO-iwmc5tfQseA,9/4/2020 22:23:00,6463351696.0,1586442180.0,1,0.9659363289248456,0.09659358046668105,0,0.03863743218667243
tb.1.33f04bd0.4hC4FbKVO9Vouc0rENIjGQ,6/10/2020 15:15:00,6994350776.0,1601968500.0,10,1.0,1.0,0.25,0.55
tb.1.33f04bd0.4hC4FbKVO9Vouc0rENIjGQ,6/10/2020 15:13:00,6982674162.0,1601968380.0,3,1.0,0.29999995937812285,0.0,0.11999998375124915
tb.1.33f04bd0.4hC4FbKVO9Vouc0rENIjGQ,5/10/2020 22:56:00,6997956901.0,1601909760.0,2,1.0,0.19999995357499756,0.25,0.22999998142999903
